Data,Hour,El_price_DAM,El_quantity,Gas_price_DAM,Gas_quantity_DAM,Inflation_RO,Inflation_EU,ROBOR 3M,Oil_price,Level_Turnu Magurele,Level_BR,Level_TL
6/1/2022,14,1043.14,2673.7,435.05,26356.47,15.18,8.6,5.99,122.2,128,201,134
6/1/2022,15,1014.71,2646.6,435.05,26356.47,15.18,8.6,5.99,122.2,128,201,134
6/1/2022,16,1087.64,2677.8,435.05,26356.47,15.18,8.6,5.99,122.2,128,201,134
6/1/2022,17,1162.13,2740.4,435.05,26356.47,15.18,8.6,5.99,122.2,128,201,134
6/1/2022,18,1246.38,2813.4,435.05,26356.47,15.18,8.6,5.99,122.2,128,201,134
6/1/2022,19,1259.48,2922.2,435.05,26356.47,15.18,8.6,5.99,122.2,128,201,134
6/1/2022,20,1320.79,3039.3,435.05,26356.47,15.18,8.6,5.99,122.2,128,201,134
6/1/2022,21,1497.78,3242.7,435.05,26356.47,15.18,8.6,5.99,122.2,128,201,134
6/1/2022,22,1334.33,3011.7,435.05,26356.47,15.18,8.6,5.99,122.2,128,201,134
6/1/2022,23,1235.95,2876.8,435.05,26356.47,15.18,8.6,5.99,122.2,128,201,134
6/1/2022,24,1138.69,2674.2,435.05,26356.47,15.18,8.6,5.99,122.2,128,201,134
6/2/2022,1,1011.07,2547.4,425.86,39833.8,15.18,8.6,5.99,125.68,131,198,133
6/2/2022,2,865.24,2566.1,425.86,39833.8,15.18,8.6,5.99,125.68,131,198,133
6/2/2022,3,837.01,2562.6,425.86,39833.8,15.18,8.6,5.99,125.68,131,198,133
6/2/2022,4,800.55,2549,425.86,39833.8,15.18,8.6,5.99,125.68,131,198,133
6/2/2022,5,815.86,2578.5,425.86,39833.8,15.18,8.6,5.99,125.68,131,198,133
6/2/2022,6,848.71,2746.4,425.86,39833.8,15.18,8.6,5.99,125.68,131,198,133
6/2/2022,7,1036.31,2818.3,425.86,39833.8,15.18,8.6,5.99,125.68,131,198,133
6/2/2022,8,1102.76,3072.9,425.86,39833.8,15.18,8.6,5.99,125.68,131,198,133
6/2/2022,9,1078.23,3220.2,425.86,39833.8,15.18,8.6,5.99,125.68,131,198,133
6/2/2022,10,943.7,3181.6,425.86,39833.8,15.18,8.6,5.99,125.68,131,198,133
6/2/2022,11,866.05,3135.8,425.86,39833.8,15.18,8.6,5.99,125.68,131,198,133
6/2/2022,12,889.74,3100.8,425.86,39833.8,15.18,8.6,5.99,125.68,131,198,133
6/2/2022,13,889.41,3091.7,425.86,39833.8,15.18,8.6,5.99,125.68,131,198,133
6/2/2022,14,864.57,3016.5,425.86,39833.8,15.18,8.6,5.99,125.68,131,198,133
6/2/2022,15,837.48,2979.2,425.86,39833.8,15.18,8.6,5.99,125.68,131,198,133
6/2/2022,16,889.74,2910,425.86,39833.8,15.18,8.6,5.99,125.68,131,198,133
6/2/2022,17,909.47,3001.5,425.86,39833.8,15.18,8.6,5.99,125.68,131,198,133
6/2/2022,18,1013.2,3062.6,425.86,39833.8,15.18,8.6,5.99,125.68,131,198,133
6/2/2022,19,1095.91,3178.1,425.86,39833.8,15.18,8.6,5.99,125.68,131,198,133
6/2/2022,20,1140.12,3391.1,425.86,39833.8,15.18,8.6,5.99,125.68,131,198,133
6/2/2022,21,1181.95,3536.8,425.86,39833.8,15.18,8.6,5.99,125.68,131,198,133
6/2/2022,22,1131.67,3233.6,425.86,39833.8,15.18,8.6,5.99,125.68,131,198,133
6/2/2022,23,1135.82,2963.5,425.86,39833.8,15.18,8.6,5.99,125.68,131,198,133
6/2/2022,24,1040.03,2690.9,425.86,39833.8,15.18,8.6,5.99,125.68,131,198,133
6/3/2022,1,877.91,2786.9,415.46,32397.06,15.18,8.6,6.01,125.68,133,198,132
6/3/2022,2,806.34,2757.1,415.46,32397.06,15.18,8.6,6.01,125.68,133,198,132
6/3/2022,3,778.08,2685.9,415.46,32397.06,15.18,8.6,6.01,125.68,133,198,132
6/3/2022,4,789.01,2686.4,415.46,32397.06,15.18,8.6,6.01,125.68,133,198,132
6/3/2022,5,799.28,2830.4,415.46,32397.06,15.18,8.6,6.01,125.68,133,198,132
6/3/2022,6,840.02,2780.7,415.46,32397.06,15.18,8.6,6.01,125.68,133,198,132
6/3/2022,7,877.81,2869.1,415.46,32397.06,15.18,8.6,6.01,125.68,133,198,132
6/3/2022,8,877.8,3137.1,415.46,32397.06,15.18,8.6,6.01,125.68,133,198,132
6/3/2022,9,805.26,3259.4,415.46,32397.06,15.18,8.6,6.01,125.68,133,198,132
6/3/2022,10,681.51,3181.6,415.46,32397.06,15.18,8.6,6.01,125.68,133,198,132
6/3/2022,11,805.34,3203.9,415.46,32397.06,15.18,8.6,6.01,125.68,133,198,132
6/3/2022,12,801.4,3182.9,415.46,32397.06,15.18,8.6,6.01,125.68,133,198,132
6/3/2022,13,805.33,3147.3,415.46,32397.06,15.18,8.6,6.01,125.68,133,198,132
6/3/2022,14,774.25,3122.4,415.46,32397.06,15.18,8.6,6.01,125.68,133,198,132
6/3/2022,15,726.08,3068.6,415.46,32397.06,15.18,8.6,6.01,125.68,133,198,132
6/3/2022,16,781.29,2923.6,415.46,32397.06,15.18,8.6,6.01,125.68,133,198,132
6/3/2022,17,877.84,2936.3,415.46,32397.06,15.18,8.6,6.01,125.68,133,198,132
6/3/2022,18,1168.91,2999.4,415.46,32397.06,15.18,8.6,6.01,125.68,133,198,132
6/3/2022,19,1383.4,2989.9,415.46,32397.06,15.18,8.6,6.01,125.68,133,198,132
6/3/2022,20,1509.4,3113.4,415.46,32397.06,15.18,8.6,6.01,125.68,133,198,132
6/3/2022,21,1593.51,3350.6,415.46,32397.06,15.18,8.6,6.01,125.68,133,198,132
6/3/2022,22,1067.93,3088.6,415.46,32397.06,15.18,8.6,6.01,125.68,133,198,132
6/3/2022,23,1078.31,2952.7,415.46,32397.06,15.18,8.6,6.01,125.68,133,198,132
6/3/2022,24,877.94,2639.2,415.46,32397.06,15.18,8.6,6.01,125.68,133,198,132
6/4/2022,1,868.71,2688.5,398.45,8318.5,15.18,8.6,6.05,124.99,130,198,130
6/4/2022,2,798.43,2766.7,398.45,8318.5,15.18,8.6,6.05,124.99,130,198,130
6/4/2022,3,704.86,2829.3,398.45,8318.5,15.18,8.6,6.05,124.99,130,198,130
6/4/2022,4,704.86,2855,398.45,8318.5,15.18,8.6,6.05,124.99,130,198,130
6/4/2022,5,704.86,2875.4,398.45,8318.5,15.18,8.6,6.05,124.99,130,198,130
6/4/2022,6,770.87,2736.5,398.45,8318.5,15.18,8.6,6.05,124.99,130,198,130
6/4/2022,7,789.59,2794.7,398.45,8318.5,15.18,8.6,6.05,124.99,130,198,130
6/4/2022,8,839.3,2891.7,398.45,8318.5,15.18,8.6,6.05,124.99,130,198,130
6/4/2022,9,889.4,3038,398.45,8318.5,15.18,8.6,6.05,124.99,130,198,130
6/4/2022,10,921.81,3111.8,398.45,8318.5,15.18,8.6,6.05,124.99,130,198,130
6/4/2022,11,926.58,3203.9,398.45,8318.5,15.18,8.6,6.05,124.99,130,198,130
6/4/2022,12,929.29,3141.3,398.45,8318.5,15.18,8.6,6.05,124.99,130,198,130
6/4/2022,13,870.66,3094.3,398.45,8318.5,15.18,8.6,6.05,124.99,130,198,130
6/4/2022,14,798.47,2979.6,398.45,8318.5,15.18,8.6,6.05,124.99,130,198,130
6/4/2022,15,798.33,2948,398.45,8318.5,15.18,8.6,6.05,124.99,130,198,130
6/4/2022,16,840.08,2956.6,398.45,8318.5,15.18,8.6,6.05,124.99,130,198,130
6/4/2022,17,924.07,3109.3,398.45,8318.5,15.18,8.6,6.05,124.99,130,198,130
6/4/2022,18,870.73,3162,398.45,8318.5,15.18,8.6,6.05,124.99,130,198,130
6/4/2022,19,938.46,3268.2,398.45,8318.5,15.18,8.6,6.05,124.99,130,198,130
6/4/2022,20,1003.48,3361.5,398.45,8318.5,15.18,8.6,6.05,124.99,130,198,130
6/4/2022,21,1312.98,3555.1,398.45,8318.5,15.18,8.6,6.05,124.99,130,198,130
6/4/2022,22,1161.58,3344.4,398.45,8318.5,15.18,8.6,6.05,124.99,130,198,130
6/4/2022,23,984.69,2901,398.45,8318.5,15.18,8.6,6.05,124.99,130,198,130
6/4/2022,24,898.1,2564.8,398.45,8318.5,15.18,8.6,6.05,124.99,130,198,130
6/5/2022,1,821.82,1935.1,396.65,10139.66,15.18,8.6,6.05,124.99,128,195,130
6/5/2022,2,790.21,1921.7,396.65,10139.66,15.18,8.6,6.05,124.99,128,195,130
6/5/2022,3,756.38,1904.4,396.65,10139.66,15.18,8.6,6.05,124.99,128,195,130
6/5/2022,4,680.31,1886.6,396.65,10139.66,15.18,8.6,6.05,124.99,128,195,130
6/5/2022,5,672.41,1925.4,396.65,10139.66,15.18,8.6,6.05,124.99,128,195,130
6/5/2022,6,632.88,1898.2,396.65,10139.66,15.18,8.6,6.05,124.99,128,195,130
6/5/2022,7,629.04,1898.4,396.65,10139.66,15.18,8.6,6.05,124.99,128,195,130
6/5/2022,8,660.59,1915.6,396.65,10139.66,15.18,8.6,6.05,124.99,128,195,130
6/5/2022,9,673.61,1986.1,396.65,10139.66,15.18,8.6,6.05,124.99,128,195,130
6/5/2022,10,705.1,2002.6,396.65,10139.66,15.18,8.6,6.05,124.99,128,195,130
6/5/2022,11,698.69,2020.1,396.65,10139.66,15.18,8.6,6.05,124.99,128,195,130
6/5/2022,12,709.89,1973.5,396.65,10139.66,15.18,8.6,6.05,124.99,128,195,130
6/5/2022,13,657.38,1959.4,396.65,10139.66,15.18,8.6,6.05,124.99,128,195,130
6/5/2022,14,501.83,1881,396.65,10139.66,15.18,8.6,6.05,124.99,128,195,130
6/5/2022,15,511.76,1870,396.65,10139.66,15.18,8.6,6.05,124.99,128,195,130
6/5/2022,16,602.76,1888.3,396.65,10139.66,15.18,8.6,6.05,124.99,128,195,130
6/5/2022,17,652.57,1956,396.65,10139.66,15.18,8.6,6.05,124.99,128,195,130
6/5/2022,18,741.49,2046.3,396.65,10139.66,15.18,8.6,6.05,124.99,128,195,130
6/5/2022,19,805.82,2100.1,396.65,10139.66,15.18,8.6,6.05,124.99,128,195,130
6/5/2022,20,870.91,2235.5,396.65,10139.66,15.18,8.6,6.05,124.99,128,195,130
6/5/2022,21,1013.2,2446.6,396.65,10139.66,15.18,8.6,6.05,124.99,128,195,130
6/5/2022,22,1013.2,2348.4,396.65,10139.66,15.18,8.6,6.05,124.99,128,195,130
6/5/2022,23,840.78,2120.7,396.65,10139.66,15.18,8.6,6.05,124.99,128,195,130
6/5/2022,24,741.89,1944.4,396.65,10139.66,15.18,8.6,6.05,124.99,128,195,130
6/6/2022,1,563.37,2487.2,400.67,7659.71,15.18,8.6,6.05,124.99,118,194,130
6/6/2022,2,498.8,2575.2,400.67,7659.71,15.18,8.6,6.05,124.99,118,194,130
6/6/2022,3,453.74,2670.4,400.67,7659.71,15.18,8.6,6.05,124.99,118,194,130
6/6/2022,4,436.14,2684.7,400.67,7659.71,15.18,8.6,6.05,124.99,118,194,130
6/6/2022,5,420.38,2694.4,400.67,7659.71,15.18,8.6,6.05,124.99,118,194,130
6/6/2022,6,435.33,2627.8,400.67,7659.71,15.18,8.6,6.05,124.99,118,194,130
6/6/2022,7,636.83,3010.9,400.67,7659.71,15.18,8.6,6.05,124.99,118,194,130
6/6/2022,8,870.92,3136,400.67,7659.71,15.18,8.6,6.05,124.99,118,194,130
6/6/2022,9,914.4,3309.8,400.67,7659.71,15.18,8.6,6.05,124.99,118,194,130
6/6/2022,10,871.01,3306.2,400.67,7659.71,15.18,8.6,6.05,124.99,118,194,130
6/6/2022,11,870.99,3263.3,400.67,7659.71,15.18,8.6,6.05,124.99,118,194,130
6/6/2022,12,870.88,3261.9,400.67,7659.71,15.18,8.6,6.05,124.99,118,194,130
6/6/2022,13,871.01,3297.1,400.67,7659.71,15.18,8.6,6.05,124.99,118,194,130
6/6/2022,14,798.69,3207.5,400.67,7659.71,15.18,8.6,6.05,124.99,118,194,130
6/6/2022,15,770.79,3152,400.67,7659.71,15.18,8.6,6.05,124.99,118,194,130
6/6/2022,16,870.86,3034.7,400.67,7659.71,15.18,8.6,6.05,124.99,118,194,130
6/6/2022,17,1126.27,3049.3,400.67,7659.71,15.18,8.6,6.05,124.99,118,194,130
6/6/2022,18,1183.1,3083,400.67,7659.71,15.18,8.6,6.05,124.99,118,194,130
6/6/2022,19,1218.97,3059.8,400.67,7659.71,15.18,8.6,6.05,124.99,118,194,130
6/6/2022,20,1432.27,3202.5,400.67,7659.71,15.18,8.6,6.05,124.99,118,194,130
6/6/2022,21,1687.98,3319.6,400.67,7659.71,15.18,8.6,6.05,124.99,118,194,130
6/6/2022,22,1349.12,3156.1,400.67,7659.71,15.18,8.6,6.05,124.99,118,194,130
6/6/2022,23,1161.69,2956.8,400.67,7659.71,15.18,8.6,6.05,124.99,118,194,130
6/6/2022,24,937.61,2735.7,400.67,7659.71,15.18,8.6,6.05,124.99,118,194,130
6/7/2022,1,821.95,2719.9,406.02,16184.4,15.18,8.6,6.07,126.89,108,195,132
6/7/2022,2,766.86,2693.1,406.02,16184.4,15.18,8.6,6.07,126.89,108,195,132
6/7/2022,3,744.44,2696.2,406.02,16184.4,15.18,8.6,6.07,126.89,108,195,132
6/7/2022,4,720.25,2689,406.02,16184.4,15.18,8.6,6.07,126.89,108,195,132
6/7/2022,5,725.98,2713.5,406.02,16184.4,15.18,8.6,6.07,126.89,108,195,132
6/7/2022,6,763.85,2892.9,406.02,16184.4,15.18,8.6,6.07,126.89,108,195,132
6/7/2022,7,1065.61,2953.7,406.02,16184.4,15.18,8.6,6.07,126.89,108,195,132
6/7/2022,8,1198.86,3328.2,406.02,16184.4,15.18,8.6,6.07,126.89,108,195,132
6/7/2022,9,1186.25,3490.8,406.02,16184.4,15.18,8.6,6.07,126.89,108,195,132
6/7/2022,10,1139.95,3407.3,406.02,16184.4,15.18,8.6,6.07,126.89,108,195,132
6/7/2022,11,988.62,3432.7,406.02,16184.4,15.18,8.6,6.07,126.89,108,195,132
6/7/2022,12,982.95,3409.8,406.02,16184.4,15.18,8.6,6.07,126.89,108,195,132
6/7/2022,13,1050.22,3434.9,406.02,16184.4,15.18,8.6,6.07,126.89,108,195,132
6/7/2022,14,962.49,3386.3,406.02,16184.4,15.18,8.6,6.07,126.89,108,195,132
6/7/2022,15,999.55,3297.9,406.02,16184.4,15.18,8.6,6.07,126.89,108,195,132
6/7/2022,16,1268.6,3209.9,406.02,16184.4,15.18,8.6,6.07,126.89,108,195,132
6/7/2022,17,1293.31,3208.9,406.02,16184.4,15.18,8.6,6.07,126.89,108,195,132
6/7/2022,18,1368.93,3057.7,406.02,16184.4,15.18,8.6,6.07,126.89,108,195,132
6/7/2022,19,1557.36,3186.5,406.02,16184.4,15.18,8.6,6.07,126.89,108,195,132
6/7/2022,20,1692.69,3330.8,406.02,16184.4,15.18,8.6,6.07,126.89,108,195,132
6/7/2022,21,1801.98,3417.8,406.02,16184.4,15.18,8.6,6.07,126.89,108,195,132
6/7/2022,22,1685.01,3261.7,406.02,16184.4,15.18,8.6,6.07,126.89,108,195,132
6/7/2022,23,1401.96,3116.1,406.02,16184.4,15.18,8.6,6.07,126.89,108,195,132
6/7/2022,24,1052.87,2762.5,406.02,16184.4,15.18,8.6,6.07,126.89,108,195,132
6/8/2022,1,914.51,2710.9,407.99,32615.6,15.18,8.6,6.1,129.2,98,198,131
6/8/2022,2,834.92,2734.5,407.99,32615.6,15.18,8.6,6.1,129.2,98,198,131
6/8/2022,3,815.91,2746.4,407.99,32615.6,15.18,8.6,6.1,129.2,98,198,131
6/8/2022,4,805.32,2751.1,407.99,32615.6,15.18,8.6,6.1,129.2,98,198,131
6/8/2022,5,815.04,2758.7,407.99,32615.6,15.18,8.6,6.1,129.2,98,198,131
6/8/2022,6,874.98,2869.8,407.99,32615.6,15.18,8.6,6.1,129.2,98,198,131
6/8/2022,7,1122.93,3048.1,407.99,32615.6,15.18,8.6,6.1,129.2,98,198,131
6/8/2022,8,1200.66,3361.1,407.99,32615.6,15.18,8.6,6.1,129.2,98,198,131
6/8/2022,9,1351.76,3499.7,407.99,32615.6,15.18,8.6,6.1,129.2,98,198,131
6/8/2022,10,1324,3385.3,407.99,32615.6,15.18,8.6,6.1,129.2,98,198,131
6/8/2022,11,1280,3377.2,407.99,32615.6,15.18,8.6,6.1,129.2,98,198,131
6/8/2022,12,1271.89,3364.6,407.99,32615.6,15.18,8.6,6.1,129.2,98,198,131
6/8/2022,13,1161.74,3443.5,407.99,32615.6,15.18,8.6,6.1,129.2,98,198,131
6/8/2022,14,1132.57,3394.1,407.99,32615.6,15.18,8.6,6.1,129.2,98,198,131
6/8/2022,15,1176.88,3271.5,407.99,32615.6,15.18,8.6,6.1,129.2,98,198,131
6/8/2022,16,1175.91,3191.8,407.99,32615.6,15.18,8.6,6.1,129.2,98,198,131
6/8/2022,17,1178.85,3147.1,407.99,32615.6,15.18,8.6,6.1,129.2,98,198,131
6/8/2022,18,1187.84,3211.6,407.99,32615.6,15.18,8.6,6.1,129.2,98,198,131
6/8/2022,19,1166.41,3347.1,407.99,32615.6,15.18,8.6,6.1,129.2,98,198,131
6/8/2022,20,1292.77,3489.7,407.99,32615.6,15.18,8.6,6.1,129.2,98,198,131
6/8/2022,21,1303.26,3689.5,407.99,32615.6,15.18,8.6,6.1,129.2,98,198,131
6/8/2022,22,1136.31,3480.7,407.99,32615.6,15.18,8.6,6.1,129.2,98,198,131
6/8/2022,23,1085.72,3255.5,407.99,32615.6,15.18,8.6,6.1,129.2,98,198,131
6/8/2022,24,1013.56,2904.4,407.99,32615.6,15.18,8.6,6.1,129.2,98,198,131
6/9/2022,1,934.19,2738.8,425.79,19677.71,15.18,8.6,6.13,128.47,93,190,131
6/9/2022,2,843.34,2673.8,425.79,19677.71,15.18,8.6,6.13,128.47,93,190,131
6/9/2022,3,815.53,2676.1,425.79,19677.71,15.18,8.6,6.13,128.47,93,190,131
6/9/2022,4,814.41,2680.1,425.79,19677.71,15.18,8.6,6.13,128.47,93,190,131
6/9/2022,5,814.32,2704.7,425.79,19677.71,15.18,8.6,6.13,128.47,93,190,131
6/9/2022,6,865.07,2853.6,425.79,19677.71,15.18,8.6,6.13,128.47,93,190,131
6/9/2022,7,1014.75,2957.6,425.79,19677.71,15.18,8.6,6.13,128.47,93,190,131
6/9/2022,8,1097.42,3319.3,425.79,19677.71,15.18,8.6,6.13,128.47,93,190,131
6/9/2022,9,1225.99,3437.3,425.79,19677.71,15.18,8.6,6.13,128.47,93,190,131
6/9/2022,10,1116.08,3394.1,425.79,19677.71,15.18,8.6,6.13,128.47,93,190,131
6/9/2022,11,1033.31,3392.3,425.79,19677.71,15.18,8.6,6.13,128.47,93,190,131
6/9/2022,12,1049.73,3375.2,425.79,19677.71,15.18,8.6,6.13,128.47,93,190,131
6/9/2022,13,1107.78,3417.1,425.79,19677.71,15.18,8.6,6.13,128.47,93,190,131
6/9/2022,14,1089.96,3335.6,425.79,19677.71,15.18,8.6,6.13,128.47,93,190,131
6/9/2022,15,1097.28,3257.4,425.79,19677.71,15.18,8.6,6.13,128.47,93,190,131
6/9/2022,16,1145.63,3215.5,425.79,19677.71,15.18,8.6,6.13,128.47,93,190,131
6/9/2022,17,996.69,3164.6,425.79,19677.71,15.18,8.6,6.13,128.47,93,190,131
6/9/2022,18,1002.16,3202.2,425.79,19677.71,15.18,8.6,6.13,128.47,93,190,131
6/9/2022,19,1028.37,3283.6,425.79,19677.71,15.18,8.6,6.13,128.47,93,190,131
6/9/2022,20,1110.61,3382.7,425.79,19677.71,15.18,8.6,6.13,128.47,93,190,131
6/9/2022,21,1169.89,3611.2,425.79,19677.71,15.18,8.6,6.13,128.47,93,190,131
6/9/2022,22,1040.16,3397.5,425.79,19677.71,15.18,8.6,6.13,128.47,93,190,131
6/9/2022,23,1033.45,3159.3,425.79,19677.71,15.18,8.6,6.13,128.47,93,190,131
6/9/2022,24,949.33,2793.1,425.79,19677.71,15.18,8.6,6.13,128.47,93,190,131
6/10/2022,1,972.21,2541.3,415.31,27648.77,15.18,8.6,6.15,127.44,90,184,129
6/10/2022,2,839.81,2538.5,415.31,27648.77,15.18,8.6,6.15,127.44,90,184,129
6/10/2022,3,808.47,2536.8,415.31,27648.77,15.18,8.6,6.15,127.44,90,184,129
6/10/2022,4,806.99,2553,415.31,27648.77,15.18,8.6,6.15,127.44,90,184,129
6/10/2022,5,810.3,2588.9,415.31,27648.77,15.18,8.6,6.15,127.44,90,184,129
6/10/2022,6,885.97,2730.3,415.31,27648.77,15.18,8.6,6.15,127.44,90,184,129
6/10/2022,7,1028.23,2869.9,415.31,27648.77,15.18,8.6,6.15,127.44,90,184,129
6/10/2022,8,1057.19,3234.4,415.31,27648.77,15.18,8.6,6.15,127.44,90,184,129
6/10/2022,9,1052.61,3373.3,415.31,27648.77,15.18,8.6,6.15,127.44,90,184,129
6/10/2022,10,976.07,3374,415.31,27648.77,15.18,8.6,6.15,127.44,90,184,129
6/10/2022,11,880.62,3344,415.31,27648.77,15.18,8.6,6.15,127.44,90,184,129
6/10/2022,12,909.12,3299.6,415.31,27648.77,15.18,8.6,6.15,127.44,90,184,129
6/10/2022,13,908.46,3284.6,415.31,27648.77,15.18,8.6,6.15,127.44,90,184,129
6/10/2022,14,959.14,3173.5,415.31,27648.77,15.18,8.6,6.15,127.44,90,184,129
6/10/2022,15,881.53,3066.7,415.31,27648.77,15.18,8.6,6.15,127.44,90,184,129
6/10/2022,16,826.51,2981.2,415.31,27648.77,15.18,8.6,6.15,127.44,90,184,129
6/10/2022,17,826.4,3025.6,415.31,27648.77,15.18,8.6,6.15,127.44,90,184,129
6/10/2022,18,957.53,3066.8,415.31,27648.77,15.18,8.6,6.15,127.44,90,184,129
6/10/2022,19,1011.62,3138.3,415.31,27648.77,15.18,8.6,6.15,127.44,90,184,129
6/10/2022,20,1079.46,3230,415.31,27648.77,15.18,8.6,6.15,127.44,90,184,129
6/10/2022,21,1090.32,3482.2,415.31,27648.77,15.18,8.6,6.15,127.44,90,184,129
6/10/2022,22,1072.7,3300.5,415.31,27648.77,15.18,8.6,6.15,127.44,90,184,129
6/10/2022,23,1065.66,3089,415.31,27648.77,15.18,8.6,6.15,127.44,90,184,129
6/10/2022,24,1014.17,2659.5,415.31,27648.77,15.18,8.6,6.15,127.44,90,184,129
6/11/2022,1,1001.36,2629.9,388.72,9522.68,15.18,8.6,6.15,128.44,95,176,126
6/11/2022,2,919.27,2622.5,388.72,9522.68,15.18,8.6,6.15,128.44,95,176,126
6/11/2022,3,855.58,2574.9,388.72,9522.68,15.18,8.6,6.15,128.44,95,176,126
6/11/2022,4,819.22,2573.7,388.72,9522.68,15.18,8.6,6.15,128.44,95,176,126
6/11/2022,5,778.47,2553.7,388.72,9522.68,15.18,8.6,6.15,128.44,95,176,126
6/11/2022,6,761.15,2505.8,388.72,9522.68,15.18,8.6,6.15,128.44,95,176,126
6/11/2022,7,781.64,2602,388.72,9522.68,15.18,8.6,6.15,128.44,95,176,126
6/11/2022,8,769.02,2820.5,388.72,9522.68,15.18,8.6,6.15,128.44,95,176,126
6/11/2022,9,755.36,3011.2,388.72,9522.68,15.18,8.6,6.15,128.44,95,176,126
6/11/2022,10,630.8,3130.3,388.72,9522.68,15.18,8.6,6.15,128.44,95,176,126
6/11/2022,11,630,3130.9,388.72,9522.68,15.18,8.6,6.15,128.44,95,176,126
6/11/2022,12,575.25,3076.7,388.72,9522.68,15.18,8.6,6.15,128.44,95,176,126
6/11/2022,13,526.48,3001.3,388.72,9522.68,15.18,8.6,6.15,128.44,95,176,126
6/11/2022,14,462.25,2915.5,388.72,9522.68,15.18,8.6,6.15,128.44,95,176,126
6/11/2022,15,867.08,2860.8,388.72,9522.68,15.18,8.6,6.15,128.44,95,176,126
6/11/2022,16,421.45,2877.7,388.72,9522.68,15.18,8.6,6.15,128.44,95,176,126
6/11/2022,17,630,2980.7,388.72,9522.68,15.18,8.6,6.15,128.44,95,176,126
6/11/2022,18,678,3044.3,388.72,9522.68,15.18,8.6,6.15,128.44,95,176,126
6/11/2022,19,826.38,3073,388.72,9522.68,15.18,8.6,6.15,128.44,95,176,126
6/11/2022,20,971.23,3201.7,388.72,9522.68,15.18,8.6,6.15,128.44,95,176,126
6/11/2022,21,1065.86,3378.6,388.72,9522.68,15.18,8.6,6.15,128.44,95,176,126
6/11/2022,22,1043.75,3284.8,388.72,9522.68,15.18,8.6,6.15,128.44,95,176,126
6/11/2022,23,1028.23,2811.9,388.72,9522.68,15.18,8.6,6.15,128.44,95,176,126
6/11/2022,24,984.13,2487.5,388.72,9522.68,15.18,8.6,6.15,128.44,95,176,126
6/12/2022,1,963.92,1709.1,387.7,6955.63,15.18,8.6,6.15,128.44,98,170,122
6/12/2022,2,801.98,1688.7,387.7,6955.63,15.18,8.6,6.15,128.44,98,170,122
6/12/2022,3,748.84,1779,387.7,6955.63,15.18,8.6,6.15,128.44,98,170,122
6/12/2022,4,698.64,1872.7,387.7,6955.63,15.18,8.6,6.15,128.44,98,170,122
6/12/2022,5,678.43,2083.6,387.7,6955.63,15.18,8.6,6.15,128.44,98,170,122
6/12/2022,6,576.15,2183.5,387.7,6955.63,15.18,8.6,6.15,128.44,98,170,122
6/12/2022,7,558.44,2070.8,387.7,6955.63,15.18,8.6,6.15,128.44,98,170,122
6/12/2022,8,551.88,1911.3,387.7,6955.63,15.18,8.6,6.15,128.44,98,170,122
6/12/2022,9,470.24,1900.1,387.7,6955.63,15.18,8.6,6.15,128.44,98,170,122
6/12/2022,10,399.54,1969.4,387.7,6955.63,15.18,8.6,6.15,128.44,98,170,122
6/12/2022,11,367.63,2047.9,387.7,6955.63,15.18,8.6,6.15,128.44,98,170,122
6/12/2022,12,274.06,2099.6,387.7,6955.63,15.18,8.6,6.15,128.44,98,170,122
6/12/2022,13,214.96,1940.3,387.7,6955.63,15.18,8.6,6.15,128.44,98,170,122
6/12/2022,14,144.49,1908.5,387.7,6955.63,15.18,8.6,6.15,128.44,98,170,122
6/12/2022,15,100,1929.8,387.7,6955.63,15.18,8.6,6.15,128.44,98,170,122
6/12/2022,16,112.89,1987.4,387.7,6955.63,15.18,8.6,6.15,128.44,98,170,122
6/12/2022,17,317.29,1852.9,387.7,6955.63,15.18,8.6,6.15,128.44,98,170,122
6/12/2022,18,528.93,1901.1,387.7,6955.63,15.18,8.6,6.15,128.44,98,170,122
6/12/2022,19,790.86,2008.1,387.7,6955.63,15.18,8.6,6.15,128.44,98,170,122
6/12/2022,20,916.01,2152,387.7,6955.63,15.18,8.6,6.15,128.44,98,170,122
6/12/2022,21,1018.21,2332,387.7,6955.63,15.18,8.6,6.15,128.44,98,170,122
6/12/2022,22,1042.91,2285.2,387.7,6955.63,15.18,8.6,6.15,128.44,98,170,122
6/12/2022,23,1038.07,2455.5,387.7,6955.63,15.18,8.6,6.15,128.44,98,170,122
6/12/2022,24,918.78,2539.7,387.7,6955.63,15.18,8.6,6.15,128.44,98,170,122
6/13/2022,1,850.09,3446.5,411.06,14826.74,15.18,8.6,6.15,128.44,107,164,119
6/13/2022,2,794.48,3529.7,411.06,14826.74,15.18,8.6,6.15,128.44,107,164,119
6/13/2022,3,764.83,3570.7,411.06,14826.74,15.18,8.6,6.15,128.44,107,164,119
6/13/2022,4,741.1,3557.7,411.06,14826.74,15.18,8.6,6.15,128.44,107,164,119
6/13/2022,5,726.27,3562.5,411.06,14826.74,15.18,8.6,6.15,128.44,107,164,119
6/13/2022,6,762.24,3442.2,411.06,14826.74,15.18,8.6,6.15,128.44,107,164,119
6/13/2022,7,988.79,3331,411.06,14826.74,15.18,8.6,6.15,128.44,107,164,119
